detector,n_streams,rho,procedure,alpha,seed,n_tests,n_null_tests,alarms,false_alarms,true_alarms,fdp,far_per_test,false_alarms_per_window,p_any_false_alarm_per_window,false_alarms_per_1k_stream_steps,mtfa_stream_steps,n_drifts,detected,mdr,mean_delay,median_delay,degraded_per_drift
PH,10,0.3,bh_window,0.05,7,452,450,6,5,1,0.8333333333333334,0.011111111111111112,0.10638297872340426,0.0851063829787234,0.10638297872340426,9400.0,1,1,0.0,138.0,138.0,138.0
PH,10,0.3,LOND,0.05,7,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,138.0,138.0,138.0
PH,10,0.3,LORD++,0.05,7,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,238.0,238.0,238.0
PH,10,0.3,SAFFRON,0.05,7,458,456,4,3,1,0.75,0.006578947368421052,0.06382978723404255,0.06382978723404255,0.06382978723404255,15666.666666666666,1,1,0.0,138.0,138.0,138.0
PH,10,0.3,alpha-investing,0.05,7,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,238.0,238.0,238.0
PH,10,0.3,raw,,9,386,384,28,27,1,0.9642857142857143,0.0703125,0.574468085106383,0.40425531914893614,0.574468085106383,1740.7407407407406,1,1,0.0,125.0,125.0,125.0
PH,10,0.3,uncorrected,0.05,9,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,125.0,125.0,125.0
PH,10,0.3,bonferroni,0.05,9,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,125.0,125.0,125.0
PH,10,0.3,bh_window,0.05,9,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,125.0,125.0,125.0
PH,10,0.3,LOND,0.05,9,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,325.0,325.0,325.0
PH,10,0.3,LORD++,0.05,9,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,325.0,325.0,325.0
PH,10,0.3,SAFFRON,0.05,9,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,325.0,325.0,325.0
PH,10,0.3,alpha-investing,0.05,9,467,462,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,425.0,425.0,425.0
ADWIN,100,0.3,raw,,2,3948,3935,268,258,10,0.9626865671641791,0.06556543837357053,5.48936170212766,1.0,0.548936170212766,1821.7054263565892,10,10,0.0,127.8,122.0,127.8
ADWIN,100,0.3,uncorrected,0.05,2,4362,4331,122,113,9,0.9262295081967213,0.026090972061879474,2.404255319148936,0.851063829787234,0.2404255319148936,4159.29203539823,10,9,0.09999999999999998,120.33333333333333,119.0,317.8
ADWIN,100,0.3,bonferroni,0.05,2,4641,4623,21,11,10,0.5238095238095238,0.0023794073112697383,0.23404255319148937,0.1702127659574468,0.023404255319148935,42727.27272727273,10,10,0.0,117.8,126.0,117.8
ADWIN,100,0.3,bh_window,0.05,2,4636,4619,24,14,10,0.5833333333333334,0.0030309590820523924,0.2978723404255319,0.1702127659574468,0.029787234042553193,33571.42857142857,10,10,0.0,107.8,122.0,107.8
ADWIN,100,0.3,LOND,0.05,2,4670,4647,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,167.8,153.5,167.8
ADWIN,100,0.3,LORD++,0.05,2,4661,4639,13,3,10,0.23076923076923078,0.0006466910972192282,0.06382978723404255,0.06382978723404255,0.006382978723404255,156666.66666666666,10,10,0.0,157.8,143.5,157.8
ADWIN,100,0.3,SAFFRON,0.05,2,4670,4648,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,157.8,143.5,157.8
ADWIN,100,0.3,alpha-investing,0.05,2,4670,4648,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,157.8,143.5,157.8
ADWIN,100,0.3,raw,,3,3955,3942,254,244,10,0.9606299212598425,0.06189751395230847,5.191489361702128,0.9574468085106383,0.5191489361702127,1926.2295081967213,10,10,0.0,110.9,95.0,110.9
ADWIN,100,0.3,uncorrected,0.05,3,4365,4350,112,102,10,0.9107142857142857,0.023448275862068966,2.1702127659574466,0.8723404255319149,0.2170212765957447,4607.843137254902,10,10,0.0,150.9,128.5,150.9
ADWIN,100,0.3,bonferroni,0.05,3,4654,4634,16,6,10,0.375,0.001294777729823047,0.1276595744680851,0.10638297872340426,0.01276595744680851,78333.33333333333,10,10,0.0,140.9,129.0,140.9
ADWIN,100,0.3,bh_window,0.05,3,4654,4635,16,6,10,0.375,0.0012944983818770227,0.1276595744680851,0.10638297872340426,0.01276595744680851,78333.33333333333,10,10,0.0,130.9,123.0,130.9
ADWIN,100,0.3,LOND,0.05,3,4667,4641,11,1,10,0.09090909090909091,0.00021547080370609782,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,200.9,198.5,200.9
ADWIN,100,0.3,LORD++,0.05,3,4667,4643,11,1,10,0.09090909090909091,0.00021537798836958864,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,180.9,175.5,180.9
ADWIN,100,0.3,SAFFRON,0.05,3,4667,4643,11,1,10,0.09090909090909091,0.00021537798836958864,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,180.9,175.5,180.9
ADWIN,100,0.3,alpha-investing,0.05,3,4670,4645,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,190.9,169.0,190.9
ADWIN,100,0.3,raw,,0,3791,3778,324,314,10,0.9691358024691358,0.08311275807305453,6.680851063829787,1.0,0.6680851063829787,1496.8152866242037,10,10,0.0,94.0,91.0,94.0
ADWIN,100,0.3,uncorrected,0.05,0,4271,4250,151,141,10,0.9337748344370861,0.03317647058823529,3.0,0.9148936170212766,0.3,3333.3333333333335,10,10,0.0,224.0,116.0,224.0
ADWIN,100,0.3,bonferroni,0.05,0,4655,4636,15,5,10,0.3333333333333333,0.0010785159620362382,0.10638297872340426,0.0851063829787234,0.010638297872340425,94000.0,10,10,0.0,134.0,119.0,134.0
ADWIN,100,0.3,bh_window,0.05,0,4652,4633,16,6,10,0.375,0.0012950571983595942,0.1276595744680851,0.0851063829787234,0.01276595744680851,78333.33333333333,10,10,0.0,134.0,119.0,134.0
ADWIN,100,0.3,LOND,0.05,0,4667,4642,11,1,10,0.09090909090909091,0.00021542438604049978,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,194.0,178.5,194.0
ADWIN,100,0.3,LORD++,0.05,0,4664,4643,12,2,10,0.16666666666666666,0.0004307559767391773,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,154.0,140.0,154.0
ADWIN,100,0.3,SAFFRON,0.05,0,4652,4630,16,6,10,0.375,0.0012958963282937365,0.1276595744680851,0.0425531914893617,0.01276595744680851,78333.33333333333,10,10,0.0,164.0,159.0,164.0
ADWIN,100,0.3,alpha-investing,0.05,0,4670,4643,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,214.0,189.0,214.0
ADWIN,100,0.3,raw,,1,3720,3706,352,342,10,0.9715909090909091,0.09228278467350243,7.276595744680851,0.9787234042553191,0.7276595744680852,1374.2690058479532,10,10,0.0,106.9,98.5,106.9
ADWIN,100,0.3,uncorrected,0.05,1,4190,4175,175,165,10,0.9428571428571428,0.03952095808383234,3.5106382978723403,0.9148936170212766,0.35106382978723405,2848.4848484848485,10,10,0.0,96.9,98.5,96.9
ADWIN,100,0.3,bonferroni,0.05,1,4625,4607,26,16,10,0.6153846153846154,0.0034729759062296505,0.3404255319148936,0.2127659574468085,0.03404255319148936,29375.0,10,10,0.0,126.9,130.5,126.9
ADWIN,100,0.3,bh_window,0.05,1,4577,4559,42,32,10,0.7619047619047619,0.007019083132265848,0.6808510638297872,0.23404255319148937,0.06808510638297872,14687.5,10,10,0.0,126.9,130.5,126.9
ADWIN,100,0.3,LOND,0.05,1,4670,4649,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,156.9,156.0,156.9
ADWIN,100,0.3,LORD++,0.05,1,4658,4636,14,4,10,0.2857142857142857,0.0008628127696289905,0.0851063829787234,0.06382978723404255,0.00851063829787234,117500.0,10,10,0.0,166.9,163.0,166.9
ADWIN,100,0.3,SAFFRON,0.05,1,4595,4574,35,25,10,0.7142857142857143,0.005465675557498907,0.5319148936170213,0.10638297872340426,0.05319148936170213,18800.0,10,10,0.0,156.9,156.0,156.9
ADWIN,100,0.3,alpha-investing,0.05,1,4619,4596,27,17,10,0.6296296296296297,0.0036988685813751088,0.3617021276595745,0.0851063829787234,0.036170212765957444,27647.058823529413,10,10,0.0,176.9,174.0,176.9
KS,100,0.3,raw,,0,4508,4483,65,55,10,0.8461538461538461,0.012268570153914788,1.1702127659574468,0.574468085106383,0.11702127659574468,8545.454545454546,10,10,0.0,194.0,211.0,194.0
KS,100,0.3,uncorrected,0.05,0,4506,4483,66,56,10,0.8484848484848485,0.01249163506580415,1.1914893617021276,0.7021276595744681,0.11914893617021277,8392.857142857143,10,10,0.0,174.0,175.5,174.0
KS,100,0.3,bonferroni,0.05,0,4667,4629,11,1,10,0.09090909090909091,0.00021602937999567941,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,324.0,315.0,324.0
KS,100,0.3,bh_window,0.05,0,4667,4629,11,1,10,0.09090909090909091,0.00021602937999567941,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,324.0,315.0,324.0
KS,100,0.3,LOND,0.05,0,4670,4612,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,524.0,419.0,524.0
KS,100,0.3,LORD++,0.05,0,4670,4619,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,454.0,401.5,454.0
KS,100,0.3,SAFFRON,0.05,0,4670,4618,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,464.0,415.0,464.0
KS,100,0.3,alpha-investing,0.05,0,4670,4607,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,574.0,474.5,574.0
KS,100,0.3,raw,,1,4398,4372,104,94,10,0.9038461538461539,0.021500457456541628,2.0,0.6382978723404256,0.2,5000.0,10,10,0.0,206.9,204.0,206.9
KS,100,0.3,uncorrected,0.05,1,4381,4357,114,104,10,0.9122807017543859,0.023869635070002296,2.2127659574468086,0.7446808510638298,0.22127659574468084,4519.2307692307695,10,10,0.0,186.9,172.5,186.9
KS,100,0.3,bonferroni,0.05,1,4664,4637,12,2,10,0.16666666666666666,0.00043131334914815614,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,216.9,217.5,216.9
KS,100,0.3,bh_window,0.05,1,4646,4618,18,8,10,0.4444444444444444,0.0017323516673884798,0.1702127659574468,0.0425531914893617,0.01702127659574468,58750.0,10,10,0.0,226.9,231.5,226.9
KS,100,0.3,LOND,0.05,1,4667,4626,11,1,10,0.09090909090909091,0.00021616947686986597,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,356.9,342.0,356.9
KS,100,0.3,LORD++,0.05,1,4664,4624,12,2,10,0.16666666666666666,0.00043252595155709344,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,346.9,342.0,346.9
KS,100,0.3,SAFFRON,0.05,1,4640,4601,20,10,10,0.5,0.0021734405564007822,0.2127659574468085,0.0425531914893617,0.02127659574468085,47000.0,10,10,0.0,336.9,331.5,336.9
KS,100,0.3,alpha-investing,0.05,1,4658,4611,14,4,10,0.2857142857142857,0.0008674907829104315,0.0851063829787234,0.06382978723404255,0.00851063829787234,117500.0,10,10,0.0,416.9,399.0,416.9
ADWIN,100,0.3,raw,,4,3897,3884,276,266,10,0.9637681159420289,0.06848609680741503,5.659574468085107,0.9787234042553191,0.5659574468085107,1766.9172932330828,10,10,0.0,74.8,56.0,74.8
ADWIN,100,0.3,uncorrected,0.05,4,4289,4275,142,132,10,0.9295774647887324,0.030877192982456142,2.8085106382978724,0.7872340425531915,0.28085106382978725,3560.6060606060605,10,10,0.0,84.8,73.0,84.8
ADWIN,100,0.3,bonferroni,0.05,4,4634,4617,22,12,10,0.5454545454545454,0.002599090318388564,0.2553191489361702,0.1702127659574468,0.02553191489361702,39166.666666666664,10,10,0.0,114.8,126.0,114.8
ADWIN,100,0.3,bh_window,0.05,4,4625,4608,25,15,10,0.6,0.0032552083333333335,0.3191489361702128,0.2127659574468085,0.031914893617021274,31333.333333333332,10,10,0.0,114.8,126.0,114.8
ADWIN,100,0.3,LOND,0.05,4,4658,4635,14,4,10,0.2857142857142857,0.0008629989212513484,0.0851063829787234,0.0425531914893617,0.00851063829787234,117500.0,10,10,0.0,174.8,150.0,174.8
ADWIN,100,0.3,LORD++,0.05,4,4649,4628,17,7,10,0.4117647058823529,0.001512532411408816,0.14893617021276595,0.10638297872340426,0.014893617021276596,67142.85714285714,10,10,0.0,154.8,143.0,154.8
ADWIN,100,0.3,SAFFRON,0.05,4,4628,4605,24,14,10,0.5833333333333334,0.0030401737242128123,0.2978723404255319,0.10638297872340426,0.029787234042553193,33571.42857142857,10,10,0.0,174.8,150.0,174.8
ADWIN,100,0.3,alpha-investing,0.05,4,4652,4624,16,6,10,0.375,0.0012975778546712802,0.1276595744680851,0.0851063829787234,0.01276595744680851,78333.33333333333,10,10,0.0,224.8,150.0,224.8
KS,100,0.3,raw,,2,4520,4498,61,51,10,0.8360655737704918,0.01133837261004891,1.0851063829787233,0.46808510638297873,0.10851063829787234,9215.686274509804,10,10,0.0,157.8,153.5,157.8
KS,100,0.3,uncorrected,0.05,2,4452,4431,87,77,10,0.8850574712643678,0.017377567140600316,1.6382978723404256,0.7446808510638298,0.16382978723404254,6103.896103896104,10,10,0.0,147.8,143.5,147.8
KS,100,0.3,bonferroni,0.05,2,4667,4634,11,1,10,0.09090909090909091,0.00021579628830384117,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,267.8,243.5,267.8
KS,100,0.3,bh_window,0.05,2,4664,4632,12,2,10,0.16666666666666666,0.0004317789291882556,0.0425531914893617,0.02127659574468085,0.00425531914893617,235000.0,10,10,0.0,257.8,243.5,257.8
KS,100,0.3,LOND,0.05,2,4670,4621,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,427.8,399.5,427.8
KS,100,0.3,LORD++,0.05,2,4670,4625,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,387.8,380.5,387.8
KS,100,0.3,SAFFRON,0.05,2,4667,4620,11,1,10,0.09090909090909091,0.00021645021645021645,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,407.8,380.5,407.8
KS,100,0.3,alpha-investing,0.05,2,4670,4594,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,697.8,466.0,697.8
DDM,100,0.3,raw,,0,4059,4043,221,211,10,0.9547511312217195,0.05218896858768241,4.48936170212766,0.9361702127659575,0.44893617021276594,2227.488151658768,10,10,0.0,134.0,116.0,134.0
DDM,100,0.3,uncorrected,0.05,0,4637,4609,21,11,10,0.5238095238095238,0.002386634844868735,0.23404255319148937,0.2127659574468085,0.023404255319148935,42727.27272727273,10,10,0.0,224.0,211.0,224.0
DDM,100,0.3,bonferroni,0.05,0,4691,4515,3,0,3,0.0,0.0,0.0,0.0,0.0,inf,10,3,0.7,895.6666666666666,463.0,1704.0
DDM,100,0.3,bh_window,0.05,0,4682,4547,6,0,6,0.0,0.0,0.0,0.0,0.0,inf,10,6,0.4,840.0,715.0,1294.0
DDM,100,0.3,LOND,0.05,0,4700,4477,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2174.0
DDM,100,0.3,LORD++,0.05,0,4700,4477,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2174.0
DDM,100,0.3,SAFFRON,0.05,0,4700,4477,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2174.0
DDM,100,0.3,alpha-investing,0.05,0,4700,4477,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2174.0
DDM,100,0.3,raw,,1,4001,3982,235,225,10,0.9574468085106383,0.05650426921145153,4.787234042553192,0.8936170212765957,0.4787234042553192,2088.8888888888887,10,10,0.0,136.9,130.5,136.9
DDM,100,0.3,uncorrected,0.05,1,4640,4569,20,12,8,0.6,0.0026263952724885093,0.2553191489361702,0.14893617021276595,0.02553191489361702,39166.666666666664,10,8,0.19999999999999996,231.125,191.0,656.9
DDM,100,0.3,bonferroni,0.05,1,4694,4507,2,0,2,0.0,0.0,0.0,0.0,0.0,inf,10,2,0.8,413.0,413.0,1816.9
DDM,100,0.3,bh_window,0.05,1,4694,4507,2,0,2,0.0,0.0,0.0,0.0,0.0,inf,10,2,0.8,413.0,413.0,1816.9
DDM,100,0.3,LOND,0.05,1,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2116.9
DDM,100,0.3,LORD++,0.05,1,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2116.9
DDM,100,0.3,SAFFRON,0.05,1,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2116.9
DDM,100,0.3,alpha-investing,0.05,1,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2116.9
DDM,100,0.3,raw,,2,4094,4077,221,211,10,0.9547511312217195,0.05175374049546235,4.48936170212766,0.9148936170212766,0.44893617021276594,2227.488151658768,10,10,0.0,157.8,153.5,157.8
DDM,100,0.3,uncorrected,0.05,2,4646,4619,19,9,10,0.47368421052631576,0.0019484736956051094,0.19148936170212766,0.1276595744680851,0.019148936170212766,52222.22222222222,10,10,0.0,207.8,222.0,207.8
DDM,100,0.3,bonferroni,0.05,2,4688,4523,4,0,4,0.0,0.0,0.0,0.0,0.0,inf,10,4,0.6,606.25,496.5,1587.8
DDM,100,0.3,bh_window,0.05,2,4688,4523,4,0,4,0.0,0.0,0.0,0.0,0.0,inf,10,4,0.6,606.25,496.5,1587.8
DDM,100,0.3,LOND,0.05,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8
DDM,100,0.3,LORD++,0.05,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8
DDM,100,0.3,SAFFRON,0.05,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8
DDM,100,0.3,alpha-investing,0.05,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8
DDM,100,0.3,raw,,3,4156,4134,186,176,10,0.946236559139785,0.042573778422835024,3.74468085106383,0.8936170212765957,0.37446808510638296,2670.4545454545455,10,10,0.0,190.9,174.5,190.9
DDM,100,0.3,uncorrected,0.05,3,4640,4612,20,10,10,0.5,0.002168256721595837,0.2127659574468085,0.14893617021276595,0.02127659574468085,47000.0,10,10,0.0,220.9,189.5,220.9
DDM,100,0.3,bonferroni,0.05,3,4688,4529,4,0,4,0.0,0.0,0.0,0.0,0.0,inf,10,4,0.6,432.25,393.0,1530.9
DDM,100,0.3,bh_window,0.05,3,4688,4530,4,0,4,0.0,0.0,0.0,0.0,0.0,inf,10,4,0.6,407.25,393.0,1520.9
DDM,100,0.3,LOND,0.05,3,4700,4460,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2340.9
DDM,100,0.3,LORD++,0.05,3,4700,4460,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2340.9
DDM,100,0.3,SAFFRON,0.05,3,4700,4460,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2340.9
DDM,100,0.3,alpha-investing,0.05,3,4700,4460,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2340.9
KS,100,0.3,raw,,3,4559,4527,48,38,10,0.7916666666666666,0.008394079964656506,0.8085106382978723,0.2553191489361702,0.08085106382978724,12368.421052631578,10,10,0.0,260.9,234.5,260.9
KS,100,0.3,uncorrected,0.05,3,4530,4502,57,47,10,0.8245614035087719,0.010439804531319414,1.0,0.5957446808510638,0.1,10000.0,10,10,0.0,220.9,223.0,220.9
KS,100,0.3,bonferroni,0.05,3,4666,4626,12,2,10,0.16666666666666666,0.00043233895373973193,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,340.9,329.5,340.9
KS,100,0.3,bh_window,0.05,3,4666,4626,12,2,10,0.16666666666666666,0.00043233895373973193,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,340.9,329.5,340.9
KS,100,0.3,LOND,0.05,3,4670,4597,10,0,10,0.0,0.0,0.0,0.0,0.0,inf,10,10,0.0,670.9,469.0,670.9
KS,100,0.3,LORD++,0.05,3,4667,4618,11,1,10,0.09090909090909091,0.00021654395842355997,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,430.9,446.0,430.9
KS,100,0.3,SAFFRON,0.05,3,4664,4615,12,2,10,0.16666666666666666,0.0004333694474539545,0.0425531914893617,0.02127659574468085,0.00425531914893617,235000.0,10,10,0.0,430.9,442.5,430.9
KS,100,0.3,alpha-investing,0.05,3,4667,4558,11,2,9,0.18181818181818182,0.00043878894251864854,0.0425531914893617,0.02127659574468085,0.00425531914893617,235000.0,10,9,0.09999999999999998,1003.1111111111111,924.0,1030.9
DDM,100,0.3,raw,,4,3956,3938,253,243,10,0.9604743083003953,0.0617064499746064,5.170212765957447,0.8297872340425532,0.5170212765957447,1934.156378600823,10,10,0.0,134.8,116.0,134.8
DDM,100,0.3,uncorrected,0.05,4,4604,4573,33,23,10,0.696969696969697,0.005029521102121146,0.48936170212765956,0.23404255319148937,0.04893617021276596,20434.782608695652,10,10,0.0,254.8,218.0,254.8
DDM,100,0.3,bonferroni,0.05,4,4685,4575,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,10,5,0.5,396.0,441.0,1044.8
DDM,100,0.3,bh_window,0.05,4,4685,4575,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,10,5,0.5,396.0,441.0,1044.8
DDM,100,0.3,LOND,0.05,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8
DDM,100,0.3,LORD++,0.05,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8
DDM,100,0.3,SAFFRON,0.05,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8
DDM,100,0.3,alpha-investing,0.05,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8
KS,100,0.3,raw,,4,4419,4393,94,84,10,0.8936170212765957,0.01912132938766219,1.7872340425531914,0.48936170212765956,0.17872340425531916,5595.238095238095,10,10,0.0,204.8,206.5,204.8
KS,100,0.3,uncorrected,0.05,4,4379,4357,109,99,10,0.908256880733945,0.02272205646086757,2.106382978723404,0.7659574468085106,0.21063829787234042,4747.474747474747,10,10,0.0,164.8,188.0,164.8
KS,100,0.3,bonferroni,0.05,4,4649,4611,17,7,10,0.4117647058823529,0.0015181088700932553,0.14893617021276595,0.1276595744680851,0.014893617021276596,67142.85714285714,10,10,0.0,324.8,348.5,324.8
KS,100,0.3,bh_window,0.05,4,4640,4603,20,10,10,0.5,0.0021724961981316533,0.2127659574468085,0.1276595744680851,0.02127659574468085,47000.0,10,10,0.0,314.8,348.5,314.8
KS,100,0.3,LOND,0.05,4,4673,4605,9,0,9,0.0,0.0,0.0,0.0,0.0,inf,10,9,0.09999999999999998,573.2222222222222,445.0,624.8
KS,100,0.3,LORD++,0.05,4,4667,4617,11,1,10,0.09090909090909091,0.00021659085986571366,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,444.8,451.0,444.8
KS,100,0.3,SAFFRON,0.05,4,4661,4611,13,3,10,0.23076923076923078,0.0006506180871828237,0.06382978723404255,0.0425531914893617,0.006382978723404255,156666.66666666666,10,10,0.0,444.8,451.0,444.8
KS,100,0.3,alpha-investing,0.05,4,4676,4582,8,2,6,0.25,0.00043649061545176777,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,6,0.4,621.5,448.0,884.8
